"Time","A4261161",
09:00:00 17/03/2015,       0.488,      1
09:00:00 18/03/2015,       0.572,      1
09:00:00 19/03/2015,       0.503,      1
09:00:00 20/03/2015,       0.618,      1
09:00:00 21/03/2015,       0.549,      1
09:00:00 22/03/2015,       0.525,      1
09:00:00 23/03/2015,       0.491,      1
09:00:00 24/03/2015,       0.626,      1
09:00:00 25/03/2015,       0.524,      1
09:00:00 26/03/2015,       0.581,      1
09:00:00 27/03/2015,       0.615,      1
09:00:00 28/03/2015,       0.515,      1
09:00:00 29/03/2015,       0.491,      1
09:00:00 30/03/2015,       0.505,      1
09:00:00 31/03/2015,       0.505,      1
09:00:00 01/04/2015,       0.480,      1
09:00:00 02/04/2015,       0.528,      1
09:00:00 03/04/2015,       0.510,      1
09:00:00 04/04/2015,       0.525,      1
09:00:00 05/04/2015,       0.513,      1
09:00:00 06/04/2015,       0.526,      1
09:00:00 07/04/2015,       0.685,      1
09:00:00 08/04/2015,       0.641,      1
09:00:00 09/04/2015,       0.569,      1
09:00:00 10/04/2015,       0.552,      1
09:00:00 11/04/2015,       0.555,      1
09:00:00 12/04/2015,       0.538,      1
09:00:00 13/04/2015,       0.549,      1
09:00:00 14/04/2015,       0.524,      1
09:00:00 15/04/2015,       0.527,      1
09:00:00 16/04/2015,       0.572,      1
09:00:00 17/04/2015,       0.538,    150
09:00:00 18/04/2015,       0.567,    150
09:00:00 19/04/2015,       0.628,    150
09:00:00 20/04/2015,       0.592,    150
09:00:00 21/04/2015,       0.596,    150
09:00:00 22/04/2015,       0.595,    150
09:00:00 23/04/2015,       0.583,    150
09:00:00 24/04/2015,       0.562,    150
09:00:00 25/04/2015,       0.555,    150
09:00:00 26/04/2015,       0.641,    150
09:00:00 27/04/2015,       0.612,    150
09:00:00 28/04/2015,       0.601,    150
09:00:00 29/04/2015,       0.585,    150
09:00:00 30/04/2015,       0.594,    150
09:00:00 01/05/2015,       0.594,    150
09:00:00 02/05/2015,       0.553,    150
09:00:00 03/05/2015,       0.588,    150
09:00:00 04/05/2015,       0.553,    150
09:00:00 05/05/2015,       0.536,    150
09:00:00 06/05/2015,       0.686,    150
09:00:00 07/05/2015,       0.620,    150
09:00:00 08/05/2015,       0.636,    150
09:00:00 09/05/2015,       0.597,    150
09:00:00 10/05/2015,       0.620,    150
09:00:00 11/05/2015,       0.700,    150
09:00:00 12/05/2015,       0.643,    150
09:00:00 13/05/2015,       0.751,    150
09:00:00 14/05/2015,       0.660,    150
09:00:00 15/05/2015,       0.630,    150
09:00:00 16/05/2015,       0.607,    150
09:00:00 17/05/2015,       0.594,    150
09:00:00 18/05/2015,       0.582,    150
09:00:00 19/05/2015,       0.576,    150
09:00:00 20/05/2015,       0.617,    150
09:00:00 21/05/2015,       0.682,    150
09:00:00 22/05/2015,       0.655,    150
09:00:00 23/05/2015,       0.649,    150
09:00:00 24/05/2015,       0.620,    150
09:00:00 25/05/2015,       0.612,    150
09:00:00 26/05/2015,       0.625,    150
09:00:00 27/05/2015,       0.620,    150
09:00:00 28/05/2015,       0.618,    150
09:00:00 29/05/2015,       0.636,    150
09:00:00 30/05/2015,       0.634,    150
09:00:00 31/05/2015,       0.631,    150
09:00:00 01/06/2015,       0.668,    150
09:00:00 02/06/2015,       0.633,    150
09:00:00 03/06/2015,       0.628,    150
09:00:00 04/06/2015,       0.596,    150
09:00:00 05/06/2015,       0.684,    150
09:00:00 06/06/2015,       0.644,    150
09:00:00 07/06/2015,       0.608,    150
09:00:00 08/06/2015,       0.622,    150
09:00:00 09/06/2015,       0.658,    150
09:00:00 10/06/2015,       0.671,    150
09:00:00 11/06/2015,       0.646,    150
09:00:00 12/06/2015,       0.646,    150
09:00:00 13/06/2015,       0.630,    150
09:00:00 14/06/2015,       0.628,    150
09:00:00 15/06/2015,       0.639,    150
09:00:00 16/06/2015,       0.655,    150
09:00:00 17/06/2015,       0.661,    150
09:00:00 18/06/2015,       0.683,    150
09:00:00 19/06/2015,       0.714,    150
09:00:00 20/06/2015,       0.665,    150
09:00:00 21/06/2015,       0.654,    150
09:00:00 22/06/2015,       0.569,    150
09:00:00 23/06/2015,       0.556,    150
09:00:00 24/06/2015,       0.657,    150
09:00:00 25/06/2015,       0.704,    150
09:00:00 26/06/2015,       0.671,    150
09:00:00 27/06/2015,       0.658,    150
09:00:00 28/06/2015,       0.662,    150
09:00:00 29/06/2015,       0.662,    150
09:00:00 30/06/2015,"",    255
09:00:00 01/07/2015,"",    255
09:00:00 02/07/2015,"",    255
